ACC_ID	PDBID	CHAINID	P_status
P54274	1iv6	A	NP
P54274	1ity	A	NP
P54274	8ox1	L	NP
P54646	4cfe	A	P
P54646	4cfe	C	P
P54646	4cff	A	P
P54646	4cff	C	P
P54646	4zhx	A	P
P54646	4zhx	C	P
P54646	5ezv	A	P
P54646	5ezv	A	P
P54646	5ezv	C	P
P54646	5ezv	C	P
P54646	6b1u	A	P
P54646	6b1u	C	P
P54646	6b2e	A	P
P54646	7myj	A	P
P54646	7myj	C	P
P54646	2h6d	A	NP
P54646	3aqv	A	NP
P54646	5iso	A	NP
P54646	6bx6	A	NP
P54646	2yza	A	NP
P54760	3zew	A	P
P54760	3zew	B	P
P54760	2vwz	A	NP
P54760	2vwu	A	NP
P54760	6fnk	A	NP
P54760	2vwv	A	NP
P54760	6fnj	A	NP
P54760	2vx0	A	NP
P54760	2xvd	A	NP
P54760	2vwx	A	NP
P54760	2x9f	A	NP
P54760	6fnj	B	NP
P54760	6fnm	A	NP
P54760	2vww	A	NP
P54760	4aw5	A	NP
P54760	2yn8	B	NP
P54760	4bb4	A	NP
P54760	6fnl	A	NP
P54760	2vx1	A	NP
P54760	2vwy	A	NP
P54760	6fni	A	NP
P54762	5mja	A	P
P54762	5mja	B	P
P54762	5mjb	A	P
P54762	5mjb	B	P
P54762	6umw	A	P
P54762	7kpl	A	P
P54762	7kpm	A	P
P54762	3zfx	D	NP
P54762	3zfx	B	NP
P54762	3zfx	H	NP
P54762	3zfx	I	NP
P54762	3zfx	E	NP
P54762	3zfx	A	NP
P54762	3zfx	F	NP
P54762	3zfx	G	NP
P61006	6rir	A	P
P61006	6rir	B	P
P61006	6stf	A	P
P61006	6stf	B	P
P61006	6stf	C	P
P61006	6stf	D	P
P61006	6stf	E	P
P61006	6stg	A	P
P61006	6stg	B	P
P61006	7lwb	A	P
P61006	6whe	A	NP
P61006	6zsi	A	NP
P61006	6zsj	A	NP
P61006	4lhx	B	NP
P61006	6zsi	B	NP
P61006	4lhx	A	NP
P61006	4lhz	B	NP
P61006	6whe	B	NP
P61006	5szi	A	NP
P61006	6sq2	A	NP
P61006	4lhv	C	NP
P61006	6sq2	B	NP
P61006	6yx5	A	NP
P61006	4lhw	E	NP
P61006	3tnf	A	NP
P61006	4li0	A	NP
P61006	4lhy	A	NP
P61006	4lhy	B	NP
P61006	4lhw	A	NP
P61006	3qbt	C	NP
P61006	7bwt	B	NP
P61006	3qbt	E	NP
P61006	4lhw	C	NP
P61006	6zsj	B	NP
P61006	4lhw	B	NP
P61006	4lhv	D	NP
P61006	4lhz	A	NP
P61006	4lhv	A	NP
P61006	4lhv	E	NP
P61006	3qbt	G	NP
P61006	3qbt	A	NP
P61006	4lhw	D	NP
P61006	4lhv	B	NP
P61006	4li0	B	NP
P63086	2erk	A	P
P63086	3zuv	A	P
P63086	3zuv	C	P
P63086	6opk	A	P
P63086	4xrl	A	NP
P63086	4xoy	A	NP
P63086	4xoz	A	NP
P63086	5ke0	A	NP
P63086	6ots	A	NP
P63086	4xrj	A	NP
P63086	4gva	A	NP
P63086	6dcg	A	NP
P63086	4erk	A	NP
P63086	7ugb	A	NP
P63086	3c9w	A	NP
P63086	4gt3	A	NP
P63086	6fn5	A	NP
P63086	5u6i	A	NP
P63086	3qyw	A	NP
P63086	4s31	A	NP
P63086	4i5h	A	NP
P63086	4s2z	A	NP
P63086	6fq7	A	NP
P63086	6frp	A	NP
P63086	6rfp	A	NP
P63086	3c9w	B	NP
P63086	4n4s	A	NP
P63086	6cpw	A	NP
P63086	4xp0	A	NP
P63086	4s34	A	NP
P63086	6fr1	A	NP
P63086	6fle	A	NP
P63086	5hd7	A	NP
P63086	3r63	A	NP
P63086	3o71	A	NP
P63086	4gsb	A	NP
P63086	6ot6	A	NP
P63086	3qyz	A	NP
P63086	4s30	A	NP
P63086	2fys	A	NP
P63086	4n4s	B	NP
P63086	2gph	A	NP
P63086	2fys	B	NP
P63086	6fjz	A	NP
P63086	3zu7	A	NP
P63086	4xne	A	NP
P63086	4qyy	A	NP
P63086	6fi6	A	NP
P63086	5umo	A	NP
P63086	5hd4	A	NP
P63086	3erk	A	NP
P63086	2z7l	A	NP
P63086	6fi3	A	NP
P63086	6fj0	A	NP
P63086	4s32	A	NP
P63086	1gol	A	NP
P63086	6flv	A	NP
P63086	4xp3	A	NP
P63086	6fma	A	NP
P63086	4xp2	A	NP
P63086	4s33	A	NP
P63086	6fxv	A	NP
P63086	6fjb	A	NP
P63104	6zfd	A	P
P63104	6zfd	B	P
P63104	6zfg	A	P
P63104	6zfg	B	P
P63104	7q16	A	P
P63104	8ah2	A	P
P63104	8ah2	C	P
P63104	3cu8	B	NP
P63104	3nkx	B	NP
P63104	2wh0	A	NP
P63104	2c1j	B	NP
P63104	5xy9	B	NP
P63104	5ulo	A	NP
P63104	1ib1	B	NP
P63104	7d8h	A	NP
P63104	2wh0	D	NP
P63104	3cu8	A	NP
P63104	6ef5	B	NP
P63104	1qjb	B	NP
P63104	6ef5	C	NP
P63104	7d8p	B	NP
P63104	1qja	B	NP
P63104	1ib1	C	NP
P63104	3rdh	C	NP
P63104	1qja	A	NP
P63104	6ef5	D	NP
P63104	1ib1	A	NP
P63104	4bg6	B	NP
P63104	7mfd	C	NP
P63104	1ib1	D	NP
P63104	7mfd	D	NP
P63104	6q0k	Y	NP
P63104	2c1n	A	NP
P63104	3rdh	B	NP
P63104	2wh0	B	NP
P63104	2c1n	B	NP
P63104	3rdh	A	NP
P63104	7mfe	B	NP
P63104	5wxn	B	NP
P63104	5ulo	B	NP
P63104	7d9v	B	NP
P63104	7mff	D	NP
P63104	6ef5	A	NP
P63104	4bg6	A	NP
P63104	1qjb	A	NP
P63104	6q0k	X	NP
P63104	4wrq	A	NP
P63104	4wrq	B	NP
P63104	4hkc	A	NP
P63104	7mff	C	NP
P63104	5wxn	A	NP
P63104	3nkx	A	NP
P63104	5xy9	A	NP
P63104	7d9v	A	NP
P63104	2c1j	A	NP
P63104	7mfe	C	NP
P63104	7d8p	A	NP
P63104	2wh0	C	NP
P63104	3rdh	D	NP
P68400	7qux	A	P
P68400	6yul	GGG	NP
P68400	6gih	A	NP
P68400	8pvp	B	NP
P68400	5h8e	B	NP
P68400	5h8b	A	NP
P68400	5mow	B	NP
P68400	7zyr	A	NP
P68400	1pjk	A	NP
P68400	3wik	A	NP
P68400	5mot	A	NP
P68400	1na7	A	NP
P68400	6hbn	B	NP
P68400	8p05	B	NP
P68400	5ku8	A	NP
P68400	5otl	B	NP
P68400	5zn3	A	NP
P68400	6qy7	B	NP
P68400	5oto	B	NP
P68400	6tei	B	NP
P68400	3h30	A	NP
P68400	3nga	B	NP
P68400	3juh	A	NP
P68400	5orj	A	NP
P68400	3pe2	A	NP
P68400	6tlw	A	NP
P68400	4ub7	A	NP
P68400	7zyd	A	NP
P68400	5cu0	A	NP
P68400	7a4b	A	NP
P68400	7qgd	A	NP
P68400	5mo7	B	NP
P68400	6hot	A	NP
P68400	7zy5	A	NP
P68400	6hny	A	NP
P68400	5cvh	A	NP
P68400	5moe	A	NP
P68400	7l1x	A	NP
P68400	5h8b	B	NP
P68400	7psu	B	NP
P68400	9epw	B	NP
P68400	5cx9	B	NP
P68400	5cu2	A	NP
P68400	6z19	B	NP
P68400	5otd	A	NP
P68400	6ehu	A	NP
P68400	5m4c	A	NP
P68400	5oyf	A	NP
P68400	7zy5	B	NP
P68400	7at5	A	NP
P68400	5kwh	A	NP
P68400	6z83	BBB	NP
P68400	4md8	H	NP
P68400	7ay9	B	NP
P68400	7b8i	B	NP
P68400	5mo6	B	NP
P68400	5moe	B	NP
P68400	6l24	A	NP
P68400	4md7	E	NP
P68400	5mmr	A	NP
P68400	7zyo	A	NP
P68400	6rff	A	NP
P68400	5mpj	B	NP
P68400	4kwp	A	NP
P68400	5oty	A	NP
P68400	4md7	G	NP
P68400	9epz	B	NP
P68400	2pvr	A	NP
P68400	1jwh	A	NP
P68400	5zn2	A	NP
P68400	6l21	A	NP
P68400	5cu2	B	NP
P68400	6jwa	A	NP
P68400	8c5q	A	NP
P68400	5csh	B	NP
P68400	5m4f	A	NP
P68400	3rps	A	NP
P68400	3qa0	B	NP
P68400	6ehk	A	NP
P68400	7zy2	A	NP
P68400	7b8h	A	NP
P68400	5ctp	B	NP
P68400	6tlr	A	NP
P68400	5oqu	B	NP
P68400	5t1h	B	NP
P68400	6qy7	A	NP
P68400	5ct0	B	NP
P68400	6gmd	A	NP
P68400	8bgc	B	NP
P68400	5mo5	A	NP
P68400	7b8i	A	NP
P68400	3at4	A	NP
P68400	9epy	B	NP
P68400	5oth	B	NP
P68400	3owj	A	NP
P68400	5otl	A	NP
P68400	3q9z	B	NP
P68400	8p05	A	NP
P68400	5mow	A	NP
P68400	5clp	A	NP
P68400	5oni	B	NP
P68400	5cx9	A	NP
P68400	8qwz	A	NP
P68400	5cu6	A	NP
P68400	6tlp	A	NP
P68400	4md7	H	NP
P68400	3u4u	A	NP
P68400	3qa0	A	NP
P68400	5otr	A	NP
P68400	8c6m	A	NP
P68400	4md8	F	NP
P68400	3at2	A	NP
P68400	4dgl	C	NP
P68400	5otz	A	NP
P68400	7a4c	A	NP
P68400	5otq	A	NP
P68400	6tlv	A	NP
P68400	5ot6	A	NP
P68400	5n1v	A	NP
P68400	3nga	A	NP
P68400	9epz	A	NP
P68400	4nh1	B	NP
P68400	5mo6	A	NP
P68400	5mmf	B	NP
P68400	3mb7	A	NP
P68400	5n9k	A	NP
P68400	4uba	B	NP
P68400	8c6n	A	NP
P68400	5csp	A	NP
P68400	5ctp	A	NP
P68400	6yul	AAA	NP
P68400	8bgc	A	NP
P68400	5oul	A	NP
P68400	6l1z	A	NP
P68400	3q9w	A	NP
P68400	4dgl	D	NP
P68400	6z83	AAA	NP
P68400	3fwq	B	NP
P68400	5n9n	A	NP
P68400	5cvg	A	NP
P68400	5owh	A	NP
P68400	6spx	A	NP
P68400	5otp	A	NP
P68400	7qgc	A	NP
P68400	5ot6	B	NP
P68400	7psu	A	NP
P68400	5t1h	A	NP
P68400	7bu4	A	NP
P68400	3pe1	A	NP
P68400	4uba	A	NP
P68400	5oue	B	NP
P68400	5ct0	A	NP
P68400	8aem	A	NP
P68400	5m44	A	NP
P68400	6ehu	B	NP
P68400	3axw	A	NP
P68400	5ouu	A	NP
P68400	7zy8	B	NP
P68400	9epv	A	NP
P68400	4md9	F	NP
P68400	8p07	A	NP
P68400	9eq1	A	NP
P68400	6tlo	A	NP
P68400	7x4h	A	NP
P68400	7qgb	A	NP
P68400	3w8l	A	NP
P68400	5oum	A	NP
P68400	6gmd	B	NP
P68400	6yum	AAA	NP
P68400	6spw	A	NP
P68400	7zyk	A	NP
P68400	4md9	K	NP
P68400	5mp8	B	NP
P68400	6yum	GGG	NP
P68400	4md7	F	NP
P68400	5mmf	A	NP
P68400	5owl	A	NP
P68400	5osz	A	NP
P68400	5osr	A	NP
P68400	3r0t	A	NP
P68400	9epv	B	NP
P68400	3amy	A	NP
P68400	5oqu	A	NP
P68400	6ypj	A	NP
P68400	2zjw	A	NP
P68400	5csv	A	NP
P68400	6tls	A	NP
P68400	8pvo	A	NP
P68400	3q9x	B	NP
P68400	5mmr	B	NP
P68400	3nsz	A	NP
P68400	6rcb	A	NP
P68400	7zy0	A	NP
P68400	6tlu	AAA	NP
P68400	5cu0	B	NP
P68400	5cvh	B	NP
P68400	8p07	B	NP
P68400	5mod	A	NP
P68400	5b0x	A	NP
P68400	5orj	B	NP
P68400	6yph	A	NP
P68400	5otp	B	NP
P68400	9epy	A	NP
P68400	3bqc	A	NP
P68400	6a1c	A	NP
P68400	3u9c	A	NP
P68400	8qwy	B	NP
P68400	9eq1	B	NP
P68400	5mpj	A	NP
P68400	5os7	B	NP
P68400	6ypn	B	NP
P68400	5oti	A	NP
P68400	9eq0	B	NP
P68400	8qwy	A	NP
P68400	5osp	A	NP
P68400	6rfe	A	NP
P68400	1jwh	B	NP
P68400	5cqw	A	NP
P68400	7zwg	A	NP
P68400	3q9x	A	NP
P68400	5zn5	A	NP
P68400	8ae7	A	NP
P68400	8pvo	B	NP
P68400	5mo5	B	NP
P68400	5omy	A	NP
P68400	5osu	A	NP
P68400	8aec	A	NP
P68400	8qwz	B	NP
P68400	5ku8	B	NP
P68400	3owl	A	NP
P68400	3q9y	A	NP
P68400	6hbn	A	NP
P68400	4rll	A	NP
P68400	7at5	B	NP
P68400	8aek	A	NP
P68400	6eii	A	NP
P68400	5nqc	A	NP
P68400	5h8g	A	NP
P68400	3w8l	B	NP
P68400	4ib5	B	NP
P68400	5ork	B	NP
P68400	6eii	B	NP
P68400	9eq0	A	NP
P68400	5cu3	A	NP
P68400	5oth	A	NP
P68400	6tll	A	NP
P68400	5ots	A	NP
P68400	6l22	A	NP
P68400	3juh	B	NP
P68400	6hme	B	NP
P68400	4md9	H	NP
P68400	4grb	A	NP
P68400	6l23	A	NP
P68400	5zn1	A	NP
P68400	5orh	A	NP
P68400	6hnw	A	NP
P68400	6ypg	A	NP
P68400	3fwq	A	NP
P68400	6fvg	A	NP
P68400	6hop	A	NP
P68400	4fbx	A	NP
P68400	5cs6	A	NP
P68400	5oni	A	NP
P68400	5oto	A	NP
P68400	5h8e	A	NP
P68400	6hoq	A	NP
P68400	4md9	L	NP
P68400	5orh	B	NP
P68400	5otd	B	NP
P68400	6fvf	A	NP
P68400	4gub	A	NP
P68400	7ay9	A	NP
P68400	5zn4	A	NP
P68400	5owl	B	NP
P68400	6rb1	A	NP
P68400	7a49	B	NP
P68400	3wow	A	NP
P68400	6rcm	A	NP
P68400	5os7	A	NP
P68400	5osl	A	NP
P68400	5mod	B	NP
P68400	5ork	A	NP
P68400	6hor	A	NP
P68400	7zy8	A	NP
P68400	3rps	B	NP
P68400	5csh	A	NP
P68400	5m4i	A	NP
P68400	3q9z	A	NP
P68400	3mb6	A	NP
P68400	5mp8	A	NP
P68400	6z84	BBB	NP
P68400	8pvp	A	NP
P68400	6tei	A	NP
P68400	8c6l	A	NP
P68400	5oum	B	NP
P68400	5mo8	A	NP
P68400	7aya	A	NP
P68400	5oue	A	NP
P68400	4md8	G	NP
P68400	5clp	B	NP
P68400	4md9	M	NP
P68400	7z39	A	NP
P68400	7a4b	B	NP
P68400	3u9c	B	NP
P68400	4ib5	C	NP
P68400	7aya	B	NP
P68400	7a4c	B	NP
P68400	4nh1	A	NP
P68400	7a49	A	NP
P68400	6z84	AAA	NP
P68400	5n9l	A	NP
P68400	3h30	B	NP
P68400	4md8	E	NP
P68400	4ib5	A	NP
P68400	5ouu	B	NP
P68400	8c5q	B	NP
P68400	9epx	B	NP
P68400	9epx	A	NP
P68400	5moh	A	NP
P68400	5ot5	B	NP
P68400	4md9	E	NP
P68400	6hme	A	NP
P68400	3owk	A	NP
P68400	5cqu	A	NP
P68400	6hou	A	NP
P68400	6ypk	A	NP
P68400	3c13	A	NP
P68400	5cs6	B	NP
P68400	7qge	A	NP
P68400	5ot5	A	NP
P68400	6yph	B	NP
P68400	5cu3	B	NP
P68400	4md9	G	NP
P68400	3wil	A	NP
P68400	5kwh	B	NP
P68400	3war	A	NP
P68400	5n1v	B	NP
P68400	5mo7	A	NP
P68400	3at3	A	NP
P68400	4md9	P	NP
P68400	5cvf	A	NP
P68400	5mo8	B	NP
P68400	5os8	A	NP
P68400	5cu4	A	NP
P68400	5zn0	A	NP
P68400	5cqw	B	NP
P78527	7sgl	A	P
P78527	7sud	A	P
P78527	8bhy	A	NP
P78527	7tyr	A	NP
P78527	7otw	A	NP
P78527	7nfe	A	NP
P78527	7lt3	L	NP
P78527	8eza	C	NP
P78527	7k19	A	NP
P78527	8ez9	C	NP
P78527	6zh8	A	NP
P78527	7z88	A	NP
P78527	5w1r	A	NP
P78527	7su3	A	NP
P78527	7k0y	A	NP
P78527	8bhv	A	NP
P78527	7k1b	A	NP
P78527	8ezb	L	NP
P78527	7lt3	C	NP
P78527	7k11	A	NP
P78527	8bh3	S	NP
P78527	8ezb	C	NP
P78527	8bhy	S	NP
P78527	5luq	B	NP
P78527	7k1j	A	NP
P78527	8bh3	A	NP
P80386	6e4t	B	P
P80386	6e4u	B	P
P80386	6e4w	B	P
P80386	1z0n	A	NP
P80386	5t5t	B	NP
P80386	4yef	D	NP
P80386	1z0n	B	NP
P80386	4yef	C	NP
P80386	1z0m	A	NP
P80386	4qfs	B	NP
P80386	1z0n	C	NP
P80386	4yef	F	NP
P80386	4yef	E	NP
P80386	4yef	B	NP
P80386	4yef	A	NP
P80386	4yef	G	NP
P80386	5ufu	B	NP
P80386	1z0m	C	NP
P80386	1z0m	B	NP
P84022	1u7f	A	P
P84022	1u7f	C	P
P84022	1mjs	A	NP
P84022	1mk2	A	NP
P84091	6owo	M	P
P84091	6oxl	M	P
P84091	7rwb	m	NP
P84091	8t1o	M	NP
P84091	7rw8	M	NP
P84091	7rwc	M	NP
P84091	7rw9	M	NP
P84092	6qh5	M	P
P84092	6qh5	M	P
P84092	2jkr	U	NP
P84092	5fpi	A	NP
P84092	4uqi	M	NP
P84092	1i31	A	NP
P84092	6qh7	N	NP
P84092	6yaf	M	NP
P84092	1bw8	A	NP
P84092	6qh5	N	NP
P84092	6qh6	N	NP
P84092	6qh7	M	NP
P84092	6yah	M	NP
P84092	2jkr	M	NP
P84092	2jkt	U	NP
P84092	2xa7	M	NP
P84092	2jkt	M	NP
P84092	2bp5	M	NP
Q06210	6r4e	A	P
Q06210	6r4e	A	P
Q06210	6r4e	B	P
Q06210	6r4e	B	P
Q06210	6r4h	A	P
Q06210	6r4h	A	P
Q06210	6r4h	B	P
Q06210	6r4h	B	P
Q06210	6svo	A	P
Q06210	6svo	A	P
Q06210	6svo	B	P
Q06210	6svo	B	P
Q06210	6zmk	A	P
Q06210	6zmk	A	P
Q06210	7ndl	A	P
Q06210	7ndl	A	P
Q06210	7ndl	B	P
Q06210	7ndl	B	P
Q06210	6svp	A	NP
Q06210	6r4g	A	NP
Q06210	6svq	A	NP
Q06210	6r4i	A	NP
Q06210	6r4j	A	NP
Q06210	6r4j	B	NP
Q06210	6svm	B	NP
Q06210	6svm	A	NP
Q06210	6r4f	A	NP
Q06210	6r4f	B	NP
Q07912	1u54	A	P
Q07912	4ewh	A	P
Q07912	4ewh	B	P
Q07912	8hmt	A	NP
Q07912	1u4d	A	NP
Q07912	7kp6	B	NP
Q07912	4hzs	A	NP
Q07912	4hzs	B	NP
Q07912	3eqp	A	NP
Q07912	1u54	B	NP
Q07912	7kp6	A	NP
Q07912	4hzr	A	NP
Q07912	8fe9	A	NP
Q07912	3eqr	B	NP
Q07912	3eqp	B	NP
Q07912	3eqr	A	NP
Q07912	8hmt	B	NP
Q07912	4hzr	B	NP
Q07912	8hmt	D	NP
Q07912	1u46	A	NP
Q07912	8hmt	C	NP
Q07912	4hzs	D	NP
Q07912	4id7	A	NP
Q07912	6vqm	A	NP
Q07912	6vqm	B	NP
Q07912	1u46	B	NP
Q07912	4hzs	C	NP
Q07912	5zxb	A	NP
Q07912	1u4d	B	NP
Q07955	4c0o	C	P
Q07955	4c0o	D	P
Q07955	7abg	A6	NP
Q07955	3beg	B	NP
Q07955	2o3d	A	NP
Q07955	8qo9	z	NP
Q13043	3com	A	P
Q13043	3com	B	P
Q13043	6yat	A	P
Q13043	6yat	B	P
Q13043	8a5j	A	P
Q13043	8a5j	B	P
Q13043	8paw	B	NP
Q13043	8pav	A	NP
Q13043	8paw	A	NP
Q13043	8pav	B	NP
Q13085	6g2i	A	P
Q13085	6g2i	B	P
Q13085	6g2i	C	P
Q13085	6g2i	D	P
Q13085	6g2i	E	P
Q13085	6g2i	F	P
Q13085	6g2i	G	P
Q13085	6g2i	J	P
Q13085	6g2i	Q	P
Q13085	6g2i	R	P
Q13085	6g2h	A	NP
Q13085	6g2h	F	NP
Q13085	6g2d	C	NP
Q13085	6g2h	D	NP
Q13085	6g2h	C	NP
Q13131	4rer	A	P
Q13131	6c9f	A	P
Q13131	6c9g	A	P
Q13131	6c9j	A	P
Q13131	7jij	A	P
Q13131	6c9h	A	NP
Q13131	7jhh	A	NP
Q13131	4red	B	NP
Q13131	4red	A	NP
Q13153	3fxz	A	P
Q13153	3fy0	A	P
Q13153	3q52	A	P
Q13153	3q53	A	P
Q13153	4daw	A	P
Q13153	4eqc	A	P
Q13153	4zlo	A	P
Q13153	4zlo	B	P
Q13153	5dfp	A	P
Q13153	7vto	A	P
Q13153	7vto	B	P
Q13153	8x5z	A	P
Q13153	4zy6	A	NP
Q13153	4zy4	B	NP
Q13153	4zjj	D	NP
Q13153	2hy8	1	NP
Q13153	5ime	A	NP
Q13153	4p90	B	NP
Q13153	5dey	A	NP
Q13153	5kbr	B	NP
Q13153	4zji	A	NP
Q13153	3q4z	B	NP
Q13153	5dey	B	NP
Q13153	4p90	A	NP
Q13153	4zji	D	NP
Q13153	1f3m	C	NP
Q13153	4o0t	B	NP
Q13153	5kbq	B	NP
Q13153	4zji	C	NP
Q13153	4zjj	A	NP
Q13153	4zy6	B	NP
Q13153	1yhv	A	NP
Q13153	6b16	A	NP
Q13153	5dew	B	NP
Q13153	4o0r	A	NP
Q13153	4zji	B	NP
Q13153	4zy5	B	NP
Q13153	4o0r	B	NP
Q13153	4o0t	A	NP
Q13153	4zy5	A	NP
Q13153	6b16	B	NP
Q13153	1yhw	A	NP
Q13153	1f3m	D	NP
Q13153	4zy4	A	NP
Q13153	5kbq	A	NP
Q13153	4zjj	B	NP
Q13153	5kbr	A	NP
Q13153	5dew	A	NP
Q13153	5ime	B	NP
Q13153	4zjj	C	NP
Q13153	3q4z	A	NP
Q13188	5dh3	A	P
Q13188	5dh3	B	P
Q13188	8a66	A	P
Q13188	8a66	B	P
Q13188	4lgd	B	NP
Q13188	4lg4	B	NP
Q13188	4lgd	A	NP
Q13188	6ao5	A	NP
Q13188	4lg4	F	NP
Q13188	4lgd	C	NP
Q13188	4lg4	A	NP
Q13188	4lg4	E	NP
Q13188	4lg4	C	NP
Q13188	5brm	G	NP
Q13191	2ldr	A	P
Q13191	3zni	A	P
Q13191	3zni	E	P
Q13191	3zni	I	P
Q13191	3zni	M	P
Q13191	8qtk	A	NP
Q13191	8gcy	A	NP
Q13191	8qtg	A	NP
Q13191	8qth	A	NP
Q13191	8qtj	A	NP
Q13191	8qng	A	NP
Q13191	8qni	A	NP
Q13191	8qnh	A	NP
Q13191	3vgo	A	NP
Q13191	3vgo	B	NP
Q13523	4ian	A	P
Q13523	4ian	B	P
Q13523	4ifc	A	P
Q13523	4ifc	B	P
Q13523	4iir	A	P
Q13523	4iir	B	P
Q13523	4ijp	A	P
Q13523	4ijp	B	P
Q13523	6pjj	A	P
Q13523	6pjj	B	P
Q13523	6pjj	C	P
Q13523	6pjj	D	P
Q13523	6pk6	A	P
Q13523	8r08	K	NP
Q13523	8h6j	4Y	NP
Q13523	8r0a	K	NP
Q13523	6qx9	K	NP
Q13523	8y6o	Q	NP
Q13523	8h6e	4Y	NP
Q13523	8qxd	K	NP
Q13573	5xjc	R	P
Q13573	5yzg	R	P
Q13573	6icz	R	P
Q13573	6id0	R	P
Q13573	6id1	R	P
Q13573	6qdv	K	P
Q13573	7w59	R	P
Q13573	7w5a	R	P
Q13573	7w5b	R	P
Q13573	8c6j	K	P
Q13573	6ff7	C	NP
Q13573	7dvq	R	NP
Q13573	5mqf	C	NP
Q13573	6zym	C	NP
Q13627	2vx3	A	P
Q13627	2vx3	B	P
Q13627	2vx3	C	P
Q13627	2vx3	D	P
Q13627	2wo6	A	P
Q13627	2wo6	B	P
Q13627	3anq	A	P
Q13627	3anq	B	P
Q13627	3anq	C	P
Q13627	3anq	D	P
Q13627	3anr	A	P
Q13627	3anr	B	P
Q13627	3anr	C	P
Q13627	3anr	D	P
Q13627	4aze	A	P
Q13627	4aze	B	P
Q13627	4aze	C	P
Q13627	4mq1	A	P
Q13627	4mq1	B	P
Q13627	4mq1	C	P
Q13627	4mq1	D	P
Q13627	4mq2	A	P
Q13627	4mq2	B	P
Q13627	4mq2	C	P
Q13627	4mq2	D	P
Q13627	4nct	A	P
Q13627	4nct	B	P
Q13627	4nct	C	P
Q13627	4nct	D	P
Q13627	4ylj	A	P
Q13627	4ylj	B	P
Q13627	4ylj	C	P
Q13627	4ylj	D	P
Q13627	4ylk	A	P
Q13627	4yll	A	P
Q13627	4yu2	A	P
Q13627	4yu2	B	P
Q13627	4yu2	C	P
Q13627	4yu2	D	P
Q13627	5a3x	A	P
Q13627	5a3x	B	P
Q13627	5a3x	C	P
Q13627	5a3x	D	P
Q13627	5a4e	A	P
Q13627	5a4e	B	P
Q13627	5a4e	C	P
Q13627	5a4e	D	P
Q13627	5a4l	A	P
Q13627	5a4l	B	P
Q13627	5a4l	C	P
Q13627	5a4l	D	P
Q13627	5a4q	A	P
Q13627	5a4q	B	P
Q13627	5a4q	C	P
Q13627	5a4q	D	P
Q13627	5a4t	A	P
Q13627	5a4t	B	P
Q13627	5a4t	C	P
Q13627	5a4t	D	P
Q13627	5a54	A	P
Q13627	5a54	B	P
Q13627	5a54	C	P
Q13627	5a54	D	P
Q13627	5aik	A	P
Q13627	5aik	B	P
Q13627	5aik	C	P
Q13627	5aik	D	P
Q13627	6a1f	A	P
Q13627	6a1g	A	P
Q13627	6a1g	B	P
Q13627	6eif	A	P
Q13627	6eif	B	P
Q13627	6eif	C	P
Q13627	6eif	D	P
Q13627	6eij	A	P
Q13627	6eij	B	P
Q13627	6eij	C	P
Q13627	6eij	D	P
Q13627	6eil	A	P
Q13627	6eil	B	P
Q13627	6eil	C	P
Q13627	6eil	D	P
Q13627	6eip	A	P
Q13627	6eip	B	P
Q13627	6eip	C	P
Q13627	6eip	D	P
Q13627	6eiq	A	P
Q13627	6eiq	B	P
Q13627	6eiq	C	P
Q13627	6eiq	D	P
Q13627	6eir	A	P
Q13627	6eir	B	P
Q13627	6eir	C	P
Q13627	6eir	D	P
Q13627	6eis	A	P
Q13627	6eis	B	P
Q13627	6eis	C	P
Q13627	6eis	D	P
Q13627	6eiv	A	P
Q13627	6eiv	B	P
Q13627	6eiv	C	P
Q13627	6eiv	D	P
Q13627	6ej4	A	P
Q13627	6ej4	B	P
Q13627	6ej4	C	P
Q13627	6ej4	D	P
Q13627	6ln1	A	P
Q13627	6ln1	A	P
Q13627	6ln1	B	P
Q13627	6ln1	B	P
Q13627	6qu2	A	P
Q13627	6qu2	B	P
Q13627	6qu2	C	P
Q13627	6qu2	D	P
Q13627	6s11	A	P
Q13627	6s11	B	P
Q13627	6s14	A	P
Q13627	6s17	A	P
Q13627	6s1b	A	P
Q13627	6s1h	A	P
Q13627	6s1i	A	P
Q13627	6s1i	B	P
Q13627	6s1i	C	P
Q13627	6s1i	D	P
Q13627	6s1j	A	P
Q13627	6t6a	A	P
Q13627	6t6a	B	P
Q13627	6t6a	C	P
Q13627	6t6a	D	P
Q13627	6uip	A	P
Q13627	6uip	B	P
Q13627	6uip	C	P
Q13627	6uwy	A	P
Q13627	6uwy	B	P
Q13627	6uwy	C	P
Q13627	6uwy	D	P
Q13627	6yf8	A	P
Q13627	6yf8	B	P
Q13627	6yf8	C	P
Q13627	6yf8	D	P
Q13627	7a4o	A	P
Q13627	7a4o	B	P
Q13627	7a4r	A	P
Q13627	7a4r	B	P
Q13627	7a4s	A	P
Q13627	7a4w	A	P
Q13627	7a4w	B	P
Q13627	7a4z	A	P
Q13627	7a51	A	P
Q13627	7a52	A	P
Q13627	7a52	B	P
Q13627	7a53	A	P
Q13627	7a53	B	P
Q13627	7a55	A	P
Q13627	7a55	B	P
Q13627	7a5b	A	P
Q13627	7a5b	B	P
Q13627	7a5d	A	P
Q13627	7a5l	A	P
Q13627	7a5n	A	P
Q13627	7a5n	B	P
