ACC_ID	PDB_Structures
O60832	7trc_G,7trc_C,7bgb_C,8ouf_C,8ouf_G,7bgb_G,8oue_G,7v9a_C,7v9a_G,8oue_C
Q9NR61	5mvx_A
O14862	6mb2_E,7k3r_K,4o7q_A,6mb2_D,7k3r_H,6mb2_J,7k3r_A,6mb2_F,7k3r_S,7k3r_L,7k3r_T,7k3r_G,7k3r_F,7k3r_M,7k3r_D,6mb2_C,6mb2_K,7k3r_N,6mb2_O,7k3r_B,7k3r_P,6mb2_A,6mb2_I,7k3r_U,7k3r_R,7k3r_E,6mb2_L,6mb2_G,6mb2_H,6mb2_M,7k3r_C,7k3r_Q,7k3r_I,6mb2_B,7k3r_O,6mb2_N,7k3r_J,3rn5_D,3rn2_A,3rn5_A,3rn5_B,3rn2_B,3rn5_C
Q15027	4ckh_A,4nsw_B,5h3d_A,5h3d_D,4ckg_B,4ckg_D,4ckg_A,4ckh_B,4nsw_A,4ckg_C,5h3d_C,5h3d_B,4ckh_C,4ckh_D,4f1p_A,3jue_A
P24268	5ux4_B,5ux4_A
Q6PRD1	8d1b_B,8d1b_A
Q9UH77	4hxi_A,4ch9_B,5nkp_B,5nkp_A,4ch9_A
Q7Z739	6zot_A,6zot_B,8bs6_A,8bs5_A
A2ARP9	7eeb_B
Q13951	4n9f_L,6nil_B,8h0i_D,4n9f_i,8cx0_C,8e40_C,8szk_C,4n9f_c,8h0i_F,6p59_C,1e50_D,8h0i_J,4n9f_F,6nil_H,6nil_K,4n9f_u,1h9d_D,6nil_E,8cx1_H,1e50_B,6vgd_G,6vgg_G,8fvj_5,8fvj_0,8j62_D,4n9f_a,6p59_A,8cx2_H,6vge_G,4n9f_o,8fvi_0,8cx1_C,8h0i_H,1h9d_B,1e50_F,4n9f_0,8j62_H,4n9f_6,1cl3_A,4n9f_k,4n9f_R,8cx2_C,4n9f_N,1e50_H
P07225	1z6c_A
Q7Z4V5	3qby_C,3qj6_A,3qby_B,3eae_A,3qby_A,3eae_B,6t3i_A
Q9H313	7p5j_A,7p5j_B
Q15020	5jjx_A,5ctq_B,5ctq_C,5ctq_D,5ctq_A,5ctr_B,5jjw_A,5ctr_A,5jpz_A,5jpz_B,7xx8_A,7xx9_A,2do4_A
Q9P2M4	2qq8_A
P62277	6xa1_SN,6om0_SN,6y2l_SN,6g4w_N,7jqb_P,6zxd_N,6g51_N,7wu0_N,7mq8_NF,8xxl_SN,8glp_SN,7tql_N,8xsx_SN,6zxh_N,6zoj_N,6y57_SN,6ole_SN,6oli_SN,6zlw_N,4ug0_SN,8xxm_SN,8pj4_I,8g6j_SN,6ybw_I,8g60_SN,5aj0_BN,8ppk_N,6z6n_SN,8rg0_I,7a09_m,6qzp_SN,9bkd_I,5vyc_N4,5a2q_N,8pj5_I,8qoi_SN,7qp7_I,8jdj_9,7jqc_P,6olg_BN,6zn5_N,6zmi_SN,8pj2_I,6z6m_SN,5oa3_N,6zv6_N,7wtu_N,8xxn_SN,8oz0_V,6zvj_m,8yoo_SN,7wts_N,6olf_SN,6z6l_SN,6zon_m,5lks_SN,8g5y_SN,8t4s_N,8xsz_SN,8y0x_SN,8pj1_I,7r4x_N,6ip8_3K,5vyc_N3,6g5i_N,8y0w_SN,7k5i_N,7wtt_N,6zxf_N,8jdl_9,8ppl_AN,7qp6_I,6zvh_N,5flx_N,8jdk_9,6g4s_N,7wtw_N,6g53_N,8xsy_SN,6zmt_N,8jdm_9,6g5h_N,9bln_I,6zmo_SN,8pj3_I,6ip5_3K,7mqa_NF,6olz_BN,8pj6_I,8ife_3K,6zm7_SN,7wtx_N,8k2c_SN,5vyc_N6,8ifd_3K,7xny_SN,6zmw_I,8g61_SN,7wtz_N,6g18_N,7xnx_SN,6om7_SN,5t2c_AN,6y0g_SN,8g5z_SN,6zxe_N,5vyc_N1,6zxg_N,6fec_Z,6zme_SN,5vyc_N5,6ybd_I,6zp4_m,6ip6_3K,4v6x_AN,6zuo_N,6zok_N,8yop_SN,5vyc_N2,7mq9_NF,7wtv_N
Q9Y5N1	8yuu_R
Q8IVS2	8csp_8,8csr_8,2c2n_A,2c2n_B,8csq_8,8css_8
P62243	7qgg_SI
P30048	5jcg_G,5ucx_B,5jcg_E,5ucx_I,5jcg_B,5jcg_F,5jcg_H,5ucx_C,5ucx_D,5jcg_C,5jcg_I,5ucx_A,5ucx_F,5jcg_A,5jcg_D,5ucx_H,5ucx_E,5ucx_G
Q8TF42	2cpw_A,2e5k_A,5vr6_A,8u5m_A,8u7e_C,8u7e_D,8u5m_F,8u7e_A,8u7e_E,5vr6_B,5w5g_A,5w5g_C,8u5m_E,8u5m_D,8u7e_B,5w5g_B,8u5m_C,8u7e_F,8u5m_B
Q8VBX6	4xh7_A
O94885	2ebp_A
Q13888	5iy9_0,7lbm_a,5iy7_0,7nw0_6,8ebv_E,8was_2,8ebw_E,8ebs_E,8ebx_E,7egb_2,5iy8_0,5of4_E,7ena_2,8ebu_E,8waq_2,5o85_D,5iy6_0,7nvx_6,8eby_E,8byq_4,6nmi_E,8wan_2,5o85_B,7egc_2,5ivw_0,8ebt_E,8wak_2,8war_2,7enc_2,6o9l_6,8wao_2,8wap_2,7nvr_6,7nvw_6,8wal_2,6o9m_6,1z60_A
O15169	7y1p_C,7y1p_D,7y1p_B,1dk8_A,7y1p_A,1emu_A,8vmg_D,8vmg_C,6jck_A
Q96QP1	5z2c_I,5z2c_H,5z2c_D,5z2c_E,5z2c_C,5z2c_B,5z2c_G,5z2c_F,5z2c_A
Q8BJK1	8i79_G,8i79_A
Q9UNH6	3iq2_A,3iq2_B
Q9NXG2	2dir_A
O75385	8p5g_A,8p5l_B,8sv9_B,4wno_A,8p5i_C,6qas_B,6mnh_A,8p5k_A,8p5i_D,4wnp_B,8sv9_A,8p5h_B,8p5j_B,6qas_A,8p5h_A,4wnp_A,5ci7_A,8p5k_D,4wnp_C,8p5i_B,8p5j_A,8p5i_A,8p5g_B,8p5l_A,8p5k_B,8p5k_C,4wnp_D,8srm_C,8sqz_C,8soi_C,8srm_D,8srq_C,8sqz_D
P09619	3mjg_X,3mjg_Y,2l6w_B,2l6w_A
Q14766	1ksq_A
O76071	3fm0_A
P04899	7ld3_A,7wvw_A,7f8v_A,7wv9_A,7yk7_I,7yk6_I
P29274	3uza_A,3vga_A,8gng_A,8gng_X,5g53_B,2ydv_A,3rey_A,4uhr_A,6s0l_A,2ydo_A,4ug2_A,3pwh_A,8wdt_A,5g53_A,3uzc_A,4ug2_B,3rfm_A,3vg9_A
P11712	5k7k_A,6vlt_D,5xxi_A,1og5_A,4nz2_B,7rl2_A,6vlt_E,5x24_A,6vlt_G,1og5_B,6vlt_F,6vlt_C,1og2_B,6vlt_H,6vlt_B,1r9o_A,1og2_A,5w0c_A,6vlt_A,5x23_A,8vx0_A,5a5i_A,8vz7_A,4nz2_A,5a5j_A
Q07075	4kxc_A,4kxa_A,4kx7_A,4kxb_A,4kx9_A,4kx8_A,4kxd_A
P09132	7nfx_q,1jid_A,1ry1_B,2j37_B,7qwq_q,5m73_F,1mfq_B,5m73_B,4p3e_B,3ktv_B,3ktv_D
O75317	5k16_A,5l8w_A,5k1a_A,5k16_B,5k1a_E
P61916	5kwy_D,5kwy_C,6w5v_D
Q9NPI6	4b6h_A,4b6h_B,2wx3_C,2wx3_B,2wx3_A
Q9EPB4	2n1f_D,2n1f_B,2n1f_J,2n1f_O,2n1f_F,2n1f_K,2n1f_N,2n1f_H,2n1f_M,2n1f_E,2n1f_C,2n1f_I,2n1f_L,2n1f_A,2n1f_G
P51148	4kyi_F,4kyi_H,4kyi_D,4kyi_B
P48346	2psm_A,2psm_B
P36368	1ao5_A,1ao5_B
O35430	6kmh_D,6kmh_C,4dbb_A
Q08288	1wjv_A
P49137	3r2b_C,3gok_B,3r2b_F,2oza_A,6tca_A,3a2c_G,8xu4_C,3a2c_A,2jbp_F,1ny3_A,3kc3_F,3wi6_B,3gok_G,3kc3_L,3gok_K,3kc3_D,3gok_E,3gok_H,6tca_G,3a2c_B,3a2c_K,2jbp_K,8xu4_E,3fpm_A,3gok_D,6t8x_D,3r2y_A,1nxk_D,1nxk_B,3r2b_A,3r2b_D,3gok_I,3gok_J,1kwp_B,2jbp_D,3gok_A,3r2b_J,3kga_A,3gok_F,8xu4_H,3gok_L,3wi6_E,2onl_D,8xu4_F,6tca_E,3r2b_I,6t8x_F,3r2b_K,3kc3_E,6tca_C,1nxk_C,3a2c_J,2jbp_C,3a2c_E,3m42_A,6t8x_E,2pzy_B,8xu4_B,3a2c_L,3kc3_H,2pzy_A,3r2b_G,3kc3_C,3kc3_B,2pzy_C,3wi6_F,7nry_X,3fyk_X,3a2c_H,2jbp_G,2jbo_A,3r2b_H,6t8x_A,1kwp_A,2jbp_A,6t8x_B,3m2w_A,3kc3_G,3wi6_D,3a2c_F,3a2c_C,3wi6_A,3kc3_K,8xu4_A,8xu4_G,2jbp_B,8xx1_A,4tyh_A,2pzy_D,2jbp_H,8xu4_K,1nxk_A,3gok_C,6t8x_C,3r2b_B,8xu4_D,2jbp_E,3r2b_E,3a2c_I,3kc3_I,3kc3_J,3kc3_A,3r2b_L,3a2c_D,3wi6_C,2jbp_I,2okr_F,2okr_C
P13232	3di3_A
Q16762	8agf_A
Q9BRZ2	5jw7_B
Q6WKZ4	4d0g_C
Q99MV1	4b9x_A,4b9w_A,4b9w_B
Q8N443	8j07_5E,8j07_5D
P12643	2h62_B,2h64_A,8e3g_A,4ui0_B,2h62_A,2qjb_A,2qja_A,1rew_B,4uhz_A,4uhy_A,6omn_H,6omn_F,6omn_E,6omn_G,8e3g_C,4ui1_A,1reu_A,7ag0_B,1es7_C,3bk3_B,2qj9_A,1rew_A,4ui1_B,4uhy_B,3bk3_A,1es7_A,3bmp_A,4ui2_B,2qja_B,4ui0_A,2qj9_B,2goo_D,2qjb_B,2goo_A
Q15022	8fyh_B,6c24_M,6c24_Q,7ktp_C,6c23_M,6c23_Q,6nq3_F,5wai_B,6c24_A,6c23_A,7at8_C,7kso_C,5ls6_L,5ls6_C,5hyn_S,5ij8_T,7td5_C,5hyn_M,5ls6_F,6b3w_S,5hyn_H,7td5_H,5ls6_I,4w2r_T,4w2r_S,5ij7_T,5hyn_C,5ij8_S,5ij7_S,6b3w_T
Q8BGS2	1v9j_A
Q9BZY9	2ysl_A,2ysj_A
Q8IWR0	2d9m_A
P50479	4q2o_A,4q2o_B,4q2o_E,4q2o_D,2v1w_A,2v1w_B,4q2o_C,2eeg_A,4q2o_F
Q00610	7bn2_BBB,6qnn_A,6qnp_B,6qnp_C,6qnp_D,9c0z_A,6e4l_A,6qnp_A,2xzg_A,4g55_A,7bn1_A,7zx4_B,7bn1_B,7bn2_AAA,9c0y_A,7zx4_A
Q96IY4	5hvg_A,3d68_A,5hvh_A,7neu_A,5hvf_A,3d68_B,3d67_C,3d66_C,3d67_A,3d68_C,3d67_B,7nee_A,4p10_A,3d66_B,3lms_A,3d66_A,5hvg_C
Q13094	2eap_A
O60568	8one_A,6fxr_A,6fxm_A,6wfv_A,6teu_A,6tes_A,6fxx_A,6tec_A,6te3_A,6tez_A,6fxy_A,6tex_A,6fxt_A
Q8N4J0	5yf1_A,5yf0_B,5yf0_A,5yf1_B,5yf2_B,5yf2_A
E9Q9F6	7eeb_G
Q8NBJ7	1y4j_B,1y4j_A
O60481	2rpc_A,2ej4_A
Q9R1T5	2q4z_A,2gu2_B,2gu2_A,2q4z_B
P01903	1sje_A,4ov5_J,3qxa_A,1zgl_J,8euq_A,1bx2_A,2oje_E,6qzd_AAA,8vrw_G,1t5w_A,2xn9_D,1zgl_D,2ian_P,8trr_F,8cmi_D,5nig_A,1dlh_D,2fse_C,6r0e_AAA,3qxd_A,8cmd_G,3qxd_D,1hqr_A,2ipk_A,2oje_A,2g9h_A,1aqd_G,1aqd_A,7yxb_A,6biz_A,5v4m_A,8cmb_A,9b7b_A,6biy_A,1aqd_J,7yxb_C,4i5b_D,3pgc_D,2wbj_A,6ati_D,4md4_A,4ov5_G,5v4n_A,1kg0_A,4e41_F,7o00_AAA,6qzc_AAA,8cmf_D,6cpl_A,1seb_E,8trl_D,4md0_A,8pje_A,2q6w_A,4mcz_A,8vrw_D,4ov5_A,3s4s_D,1hxy_A,4h26_D,6cpo_D,3s5l_D,3s4s_A,1fv1_A,2icw_D,1t5w_D,7n19_A,8pje_D,8vrw_A,5v4n_D,1d5x_A,6hby_A,6bix_A,4mdi_A,5v4m_D,4md5_A,3pdo_A,6cqr_A,6v18_A,2icw_A,6cqj_A,1zgl_G,5v4m_J,5lax_C,6nix_A,8euq_F,4x5x_C,1jwm_A,6v15_A,1fyt_A,7n19_G,6cqj_G,4x5x_A,2ian_K,6atf_A,3o6f_A,1bx2_D,8cme_A,3l6f_A,4c56_J,4e41_A,8cmi_G,6cqq_A,1zgl_A,2wbj_E,5jlz_A,8cmh_A,1pyw_A,6cqn_A,3t0e_A,9b7b_E,6bin_A,8cmc_A,6bir_A,1d6e_A,6atz_A,2fse_A,3o6f_E,1aqd_D,4y19_A,6qzd_DDD,6cqq_F,1sjh_A,4h25_D,1j8h_A,5v4m_G,6bij_A,2ian_A,1klg_A,1jws_A,4i5b_A,1t5x_A,4h25_A,1ymm_A,7nze_AAA,4aen_A,1d5z_A,8cmi_A,4mcy_A,1r5i_E,6v13_A,1a6a_A,7yx9_C,1lo5_A,2iam_A,8cme_G,8pjf_A,6biv_B,8tbp_C,4h1l_A,1klu_A,6cql_A,3c5j_A,6bil_A,6atf_D,3pgc_A,4ov5_D,8cmd_D,1h15_D,1h15_A,4h1l_D,6cqr_F,7n19_D,4c56_D,5ni9_A,6v19_A,8trl_A,5lax_A,4y1a_A,6hby_D,7z0q_C,8cmg_A,6v0y_A,1d5m_A,8cmf_A,6v1a_A,1jwu_A,1seb_A,4ov5_M,8tbp_A,1dlh_A,8cmd_A,8trq_A,4mdj_A,4gbx_A,4is6_A,6qza_DDD,6cqj_D,2q6w_D,2ian_F,5jlz_C,6qza_AAA,7yx9_A,4ah2_A,7nze_CCC,6atz_C,3pgd_A,8trr_A,1fv1_D,6cpo_A,6cpn_A,7n19_J,8pjg_A,3pgd_D,3qxa_D,4ov5_P,8cme_D,4h26_A,3s5l_A,4x5w_A,4fqx_A,2seb_A,1r5i_A,6ati_A
Q75QN2	7ycx_H,7pks_h,8rc4_h
Q6UW88	5wb8_B,5wb8_C
Q8TDN6	8fky_SO,8fkp_SO,8fkw_SO,8fkx_SO,8fkt_SO,8fks_SO,8fku_SO,8fkv_SO,8fkr_SO,8fkq_SO
Q9WV48	1q3p_A,3qjn_C,3l4f_D,3qjn_E,3qjn_H,3qjn_A,1q3p_B,3qjn_D,1q3o_B,3qjn_G,3qjm_B,3qjm_A,3qjn_B,3qjn_F,1q3o_A
C6K2K4	7f5a_F,7f5b_E,7f5a_E,7f59_E
Q14833	8jd6_S,7e9h_R
P43121	6lyn_D,6lyn_C
Q03013	4gtu_G,4gtu_D,4gtu_F,4gtu_H,4gtu_B,4gtu_E,4gtu_A,4gtu_C
Q5VTH9	8j07_k2
O43264	7qpg_W,7qpg_X
Q8WUW1	7use_D,7usd_D,4n78_E,7usc_D,3p8c_E
Q60634	1win_A
P07320	4gr7_A,6etc_X,8bpi_AAA,8bd0_X,7p53_X,2g98_B,8bpi_XXX,2klj_A,6eta_B,8q3l_X,2g98_A,4jgf_A,4jgf_B,8q3l_A,4gr7_X,6wcy_A,6wcy_B,6eta_A,1h4a_X,2kfb_A,6w5b_A,1hk0_X,8bd0_A
Q8NE86	6k7y_O,6o58_C,6xjx_C,6wdo_M,6k7x_C,6o5b_C,6wdo_I,6o58_G,6o58_O,6k7x_D,6o58_M,6wdn_I,6k7x_N,6xjv_K,6o58_A,6xjx_A,6o5b_I,6k7x_M,6o5b_E,6wdo_O,6xjv_M,6xjv_C,6k7x_K,6k7y_Q,6wdo_C,6wdo_E,6o58_I,6o5b_A,6wdo_A,6o58_K,6wdo_G,6k7y_N,6wdn_E,6xjv_E,6o5b_G,6k7y_D,6k7y_P,6o5b_J,6xjx_E,6xjv_A,6xjx_G,6k7y_C,6xjv_I,6wdn_G,6wdn_C,6k7x_A,6o5b_K,6k7y_A,6xjv_O,6o58_E,6k7x_L,6k7x_B,6k7y_B,6xjv_G,6wdo_K,6o5b_L,5kug_A,4xtb_A,5kue_A,5kui_A,5kuj_A
P01258	7tyo_P,7tyh_P,2jxz_A
Q460N3	3v2b_A,7f42_A,7pwk_B,7osp_B,7pw3_B,7ouw_A,7otf_B,7r3o_A,3gey_C,7pwm_B,7r4a_A,7r5d_B,7z2o_B,7oth_A,6ry4_A,7oss_A,4f0e_C,7r4a_B,7z1y_A,7f41_B,7pww_B,7z41_B,7pwc_B,3blj_A,7pwa_B,6ry4_B,7px7_B,7z1w_B,7px7_A,7z2o_A,7pwr_A,7pwu_A,7pwr_B,6ek3_A,7pwa_A,7oss_B,7z1y_B,7r3o_B,7oqq_B,4f0e_A,7px6_B,7f42_B,7pws_A,7oux_B,3gey_B,7f43_B,3gey_D,7pwl_B,7z2q_B,7pwq_A,7z2q_A,7pwu_B,7otf_A,7r5d_A,4f0e_D,7pwk_A,7f41_A,7pww_A,7pw3_A,7oux_A,7osx_A,6ek3_B,7osp_A,3blj_B,7pwp_B,7oth_B,7pws_B,3gey_A,7pwm_A,7z1w_A,7f43_A,7osx_B,7z1v_B,7pwl_A,7z1v_A,7px6_A,7pwp_A,4f0e_B,7pwc_A,7z41_A,7pwq_B,7oqq_A,7ouw_B
Q96FV9	7znl_I,7znk_a,7znk_I,7apk_i,7apk_I,7znl_i,1wxp_A
P17987	7nvn_a,7lup_O,8sfe_a,8ib8_A,6nra_I,8sff_a,6nr9_A,8she_A,8shl_a,7nvn_A,6nr8_A,6nrd_I,7wu7_I,8sfe_A,6nrc_A,7wu7_A,7x3u_a,7nvm_A,7x0a_a,6nrc_I,6nr9_I,8sht_A,8sgq_a,7x6q_A,8i1u_I,8sh9_a,6qb8_A,6qb8_a,8sho_a,8sha_a,8she_a,8hki_A,8shd_A,7x0v_A,8shd_a,6nra_A,6nrb_I,7x3j_a,8sgq_A,7nvl_a,6nrb_A,8shg_A,6nrd_A,7lum_O,7x0v_a,8sgc_A,8sgl_a,8sg9_a,8shq_A,8sg9_A,7lum_G,8i1u_A,8sgl_A,7nvl_A,8shq_a,8shf_A,7x0s_A,7wz3_a,8i9u_A,8shl_A,8shn_a,8sht_a,8sho_A,7x7y_A,8ib8_I,8shp_A,7x3j_A,7x0s_a,8sh9_A,7lup_G,7tub_G,8i9u_I,8sha_A,8shp_a,8sg8_A,7trg_G,8shf_a,8shg_a,8shn_A,6nr8_I,8sg8_a,8sgc_a,8sff_A,7x6q_a,7nvm_a,7ttn_G,7ttt_G
P31946	8eq8_A,6gnk_A,4dnk_B,6hep_C,6hep_D,8eq8_B,6gn0_D,6hep_B,6gn0_B,6hep_A,6a5q_B,6gn8_A,6ygj_A,6a5q_A,2bq0_B,8dp5_C,5n10_B,6gn8_B,6byk_C,6byk_D,8eqh_A,6ygj_F,8eqh_B,5n10_A,6byk_B,2c23_A,6gnj_B,6a5q_C,6gnj_A,6byk_A,2bq0_A,6gn0_C,6gn0_A,6gnk_B,4dnk_A,6gnn_A
Q9NZH8	4ize_A,6p9e_A
P01837	1xgu_A,1kcs_L,1ehl_L,1ub5_L,1ots_F,1rur_L,1ck0_L,1kno_E,1fsk_E,3fb6_B,1r3l_A,1ott_D,1orq_A,1r3k_A,25c8_L,1p2c_D,1mlb_A,1kno_A,1fj1_A,2f19_L,1ahw_D,1fbi_P,1hi6_A,2q76_C,1dqq_A,1mlc_C,1ub6_L,4zxb_B,1q9o_A,1mf2_M,1hh9_A,4qnp_F,1e4x_M,1kcv_L,4kk8_D,1cfq_A,2h8p_B,1osp_L,2ajx_L,2ajy_L,1a3l_L,2aju_L,1qgc_4,1iai_M,2ajz_A,1fdl_L,1ndg_A,35c8_L,1mlc_A,1dqq_C,6fab_L,2ak1_L,2ajs_L,1uwx_L,4kk5_F,1fj1_C,1ott_F,1fgn_L,1mh5_L,3ck0_L,1ors_A,1cfs_A,1aif_L,1e4w_L,1fsk_B,1kb5_L,1ken_U,1emt_L,1q9o_C,1cfn_A,1cf8_L,1fns_L,15c8_L,1psk_L,1mf2_L,1ai1_L,3ejz_D,2ajz_L,4kk8_F,1fai_L,3f7v_B,2q76_A,1fl3_L,1k4d_B,1ct8_A,1r3j_A,2ajv_L,1ub6_B,2hg5_B,1fbi_L,1kcr_L,1nby_A,1ots_D,3f7y_B,1fl3_B,1nbz_A,1ndm_A,1ub5_B,1n5y_L,1cic_A,1dqj_A,4kk5_D,3ejz_F,2ck0_L,1ahw_A,1c12_A,1igy_C,1kcu_L,1gpo_L,1fsk_H,1rih_L,1hh6_A,1gpo_M,1e4x_L,1a0q_L,1ruq_L,1mh5_A,1r3i_L,1aif_A,1dqm_L,1seq_L,1otu_F,1uwx_K,1kc5_L,1kno_C,1frg_L,1otu_D,1ken_L,1ct8_C,1cft_A,1fsk_K,1p2c_A,1igy_A,4qnp_L
Q9BT17	7pd3_z,8qsj_z,8pk0_z
Q9P2W7	1v84_B,1v83_A,1v82_A,1v84_A,1v82_B,1v83_B
Q8WWV3	2vn8_A,2vn8_B
Q969V4	7ung_A4,8j07_8C,8j07_8F,8j07_8E,7ung_A2,8j07_8B,8j07_8H,8j07_8D,7ung_A1
D3Z338	7eeb_M
Q9BZE9	5ifs_A,5ifw_A,7oat_A,5ifs_C
P40112	6epc_3,6epd_3,6epf_3,6epe_3,6tu3_J,6tu3_X
P54729	1veg_A
Q5VZF2	2rpp_A,2e5s_A
P98175	2lxi_A,2mxv_A,5zsw_A,5zsy_A,2m2b_A,2mxw_A
P17105	1tzd_A,1tzd_B
P17655	1kfu_L
P62982	7qgg_Sf
Q9BZM4	1kcg_C
Q92688	8r1l_D,2rr6_A,2ell_A,8r1j_G
P15144	4fys_A,6atk_B,6atk_C,5lhd_C,6u7g_B,7vpq_C,7vpq_A,6atk_A,4fyr_A,6u7g_A,4fyt_A,5lhd_D,6u7f_B,6u7e_A,6u7e_B,6u7f_A,5lhd_A,5lhd_B,7vpq_E,4fyq_A
P46527	6p8e_C,8bya_C,8bzo_C,1jsu_C,6ath_C,7b5l_P,6p8g_C,6p8f_C,5uq3_C
Q9UPI3	8qcx_A,8qcz_A,8qd0_A,8qcy_A
Q08351	8u18_B
P62899	8yop_Ld,8ie3_j,5t2c_X,8y0w_Ld,8idy_j,6lsr_T,8ife_2X,7xnx_Ld,8a3d_X,6xa1_Ld,8flc_LP,6z6m_Ld,8oj0_Ld,8fkz_LP,5lks_Ld,6lqm_T,6lu8_j,8jdj_i,5aj0_Ad,6ip8_2X,8ir3_j,4ug0_Ld,8qoi_Ld,8k2c_Ld,6z6l_Ld,8qfd_d,6om0_e,8ink_j,8jdk_i,6y0g_Ld,8oj5_Ld,8ohd_Ld,8fl9_LP,8g5z_Ld,8fl4_LP,6olg_Ad,6zm7_Ld,8fl2_LP,8fla_LP,6y2l_Ld,6zme_Ld,8fkw_LP,8inf_j,8fky_LP,8ipy_j,8fld_LP,4v6x_Cd,8g6j_Ld,8ir1_j,7f5s_Ld,8oj8_Ld,8fle_LP,8jdl_i,6qzp_Ld,8ipx_j,6zmo_Ld,8g61_Ld,8fkv_LP,8jdm_i,7ow7_X,6om7_e,6y57_Ld,8flb_LP,8xsz_Ld,8idt_j,8fl7_LP,7xny_Ld,6y6x_Ld,8ine_j,8g5y_Ld,8ifd_2X,6olz_Ad,8fkx_LP,8xsy_Ld,8y0x_Ld,6ole_e,6lss_j,6oli_e,8fl6_LP,7bhp_Ld,8yoo_Ld,8glp_Ld,8g60_Ld,8fl3_LP,6ip5_2X,8flf_LP,6z6n_Ld,8xsx_Ld,6zmi_Ld,6olf_e,6ip6_2X,8ipd_j
Q92804	8ons_A,8ons_C,8ons_E,8ons_G,8ons_I,2mmy_A
Q9GZV9	7ysu_B,2p39_A,5w21_B,7ysw_B,7ysh_B
Q9H4L7	6h3a_D,6h3a_B,7z36_S,7z36_C,6qu1_D
Q8WVS4	8rgg_C,6sc2_C,8rgh_C
Q92990	4f52_F
Q8CFR0	4qpy_B,4qpy_A,4qpy_C
O94972	3lrq_C,3lrq_A,3lrq_D,3lrq_B
Q61473	6l6y_F,6l6y_D,3f27_D
Q8IWJ2	3bbp_F,3bbp_E,3bbp_D
P01666	2f58_L,1f58_L
Q14654	7s5x_B,7s5x_D,7s5z_C,7s60_A,6c3p_D,7s5y_C,7s5t_D,7s5x_A,7s5y_B,7s60_D,7s5y_D,6c3o_A,6c3o_C,7s60_B,7s5z_D,7s5t_C,7s5z_A,7s60_C,7s61_D,6c3p_B,7s61_C,6c3p_C,7s61_B,7s5y_A,7s61_A,7s5t_B,7s5x_C,6c3o_D,6c3o_B,6c3p_A,7s5z_B,7s5t_A
A1XBS5	8ceg_A,8ceg_B
Q9WUU8	6n6s_C,6n6s_D,6n6r_B,6n6s_B,6n6r_D,6n5m_D,6n6s_A,6n5m_B
P04230	1kt2_B,3qib_B,3qiu_B,1kt2_D,3qiw_B
Q13873	7ppa_D,2hlq_A,7ppa_C,7u5o_E,7ppb_B,7ppc_K,7u5o_F,7ppc_L,7ppc_J,7u5o_G,7ppc_I,6unp_A,3g2f_B,6unp_B,3g2f_A
Q9NZG7	8szb_E,8szb_A,8szb_B,8szb_C,8szb_F,8szb_D
Q8R4D5	7wrd_C,8e4m_B,7wrc_A,8e4l_D,8e4n_A,7wrb_A,7wre_A,7wra_C,8e4o_C,8e4m_D,8e4p_B,7wrd_A,7wrf_B,8e4l_B,7wrf_D,7wrc_C,8e4o_D,7wre_C,8e4p_D,8e4n_C,7wra_A,7wrb_C
O00429	5wp9_G,4bej_D,4bej_C,3w6o_A,3w6p_B,8skn_A,3w6o_B,4h1v_A,3w6n_A,8t1h_B,4h1u_A,5wp9_M,3w6n_B,5wp9_C,8t1h_A
O60610	8fg1_A,8fg1_B
O43236	6wb3_B,6wb3_A
Q9UJX2	5a31_P,5l9u_C,6q6h_V,5a31_C,4ui9_C,6tm5_P,4ui9_P,8pkp_V,8tar_V,5khr_C,5l9t_P,8tau_V,6tnt_P,8tar_U,5g04_C,6q6g_V,6tlj_P,9gaw_V,5lcw_P,5l9t_C,5l9u_P,6q6g_U,5g05_C,5g04_P,5khr_P,8pkp_U,6tnt_C,9gaw_U,8tau_U,6tlj_C,5g05_P,5khu_P,5khu_C,6tm5_C,5lcw_C,6q6h_U
P00757	1sgf_X,1sgf_A
P70208	3ig3_A
P06858	6oaz_D,6ob0_C,6oau_B,6ob0_D,6ob0_A,6oaz_A,6oaz_B,6e7k_B,6ob0_B,6oau_A,6e7k_A,6oaz_C
P07101	6zn2_E,2xsn_D,6zn2_C,6zvp_A,7a2g_A,2xsn_B,6zvp_C,6zvp_B,6zzu_C,7a2g_B,7pim_A,7a2g_D,7a2g_C,2xsn_C,6zzu_A,6zzu_B,7pim_D,6zzu_D,7pim_B,6zn2_G,2xsn_A,6zn2_A,6zvp_D,7pim_F
P19544	6b0r_D,4r2e_A,4r2r_A,5kl4_D,2prt_A,4r2q_A,5kl4_A,1xf7_A,6b0r_A,4r2s_A,5kl3_A,6b0q_D,6b0o_A,5kl5_A,2jpa_A,6b0o_D,5kl6_A,5kl7_A,4r2p_A,6blw_A,6b0p_A,6b0q_A,6b0p_D,2jp9_A,6wlh_A,5kl2_A
Q16621	2kz5_A
Q9CW46	1wi6_A
P05000	3se4_B
O00423	4ci8_A,4ci8_B
P02696	1kgl_A,1mx8_A,1mx7_A,1jbh_A,1crb_A
O15226	6sh6_B,6sh7_B
Q9H488	5uxh_A,5uxh_B,5ux6_A,5ux6_B
